bin0
999.0
1001.0
1001.0
1001.0
999.0
1001.0
1003.0
1004.0
1001.0
1000.0
1002.0
1001.0
1001.0
1001.0
1000.0
1001.0
1002.0
1004.0
1003.0
1000.0
1000.0
1001.0
1002.0
1002.0
1001.0
1001.0
1000.0
999.0
1000.0
1000.0
1002.0
1001.0
1004.0
989.0
975.0
965.0
960.0
950.0
949.0
951.0
957.0
959.0
955.0
951.0
951.0
956.0
957.0
952.0
954.0
953.0
960.0
957.0
958.0
950.0
941.0
940.0
944.0
948.0
947.0
947.0
949.0
948.0
948.0
960.0
980.0
999.0
1002.0
1003.0
1002.0
1003.0
1002.0
1001.0
1000.0
998.0
997.0
998.0
999.0
1000.0
1002.0
1000.0
1002.0
1001.0
1001.0
1001.0
1000.0
999.0
999.0
1000.0
1000.0
1000.0
998.0
1000.0
1000.0
1001.0
1001.0
1002.0
1001.0
1001.0
1001.0
1001.0
1001.0
1001.0
1001.0
1000.0
1000.0
1002.0
1001.0
999.0
997.0
988.0
973.0
959.0
952.0
955.0
954.0
955.0
950.0
951.0
950.0
952.0
955.0
956.0
946.0
944.0
948.0
948.0
948.0
952.0
955.0
956.0
949.0
949.0
942.0
947.0
951.0
953.0
948.0
950.0
945.0
947.0
947.0
949.0
968.0
989.0
1001.0
1001.0
1002.0
999.0
1000.0
1000.0
1000.0
1003.0
1000.0
1000.0
1000.0
1001.0
1002.0
1000.0
1001.0
1001.0
1003.0
1002.0
1001.0
1001.0
1001.0
1001.0
1000.0
999.0
1001.0
1001.0
1001.0
1001.0
1002.0
1001.0
1001.0
1000.0
1002.0
1003.0
1001.0
1001.0
1002.0
1001.0
1001.0
1000.0
1000.0
1000.0
1001.0
1001.0
986.0
968.0
955.0
962.0
962.0
960.0
949.0
947.0
945.0
954.0
954.0
955.0
948.0
951.0
949.0
956.0
954.0
951.0
946.0
948.0
952.0
952.0
947.0
948.0
949.0
946.0
949.0
945.0
947.0
952.0
952.0
950.0
957.0
979.0
998.0
1001.0
1002.0
1002.0
1003.0
1000.0
1000.0
1002.0
1001.0
1002.0
1003.0
1001.0
999.0
999.0
1000.0
1001.0
999.0
1001.0
1003.0
1004.0
1004.0
1001.0
1000.0
1001.0
1003.0
1003.0
1002.0
1002.0
1003.0
1002.0
1002.0
1001.0
1002.0
1003.0
1003.0
1001.0
1001.0
1003.0
1004.0
1002.0
1000.0
1001.0
1001.0
1001.0
1002.0
1002.0
1000.0
1000.0
1001.0
1001.0
1001.0
1000.0
1000.0
1000.0
