bin0
440.0
440.0
440.0
440.0
440.0
440.0
440.0
439.0
439.0
437.0
437.0
437.0
437.0
436.0
435.0
435.0
435.0
434.0
434.0
434.0
434.0
434.0
434.0
433.0
434.0
434.0
433.0
432.0
432.0
433.0
433.0
432.0
429.0
425.0
379.0
323.0
282.0
274.0
274.0
273.0
269.0
269.0
270.0
271.0
268.0
271.0
267.0
272.0
271.0
271.0
266.0
269.0
268.0
268.0
268.0
270.0
266.0
262.0
261.0
260.0
260.0
261.0
264.0
266.0
266.0
261.0
258.0
263.0
267.0
316.0
379.0
431.0
437.0
437.0
436.0
436.0
437.0
438.0
437.0
436.0
436.0
436.0
437.0
436.0
436.0
437.0
437.0
437.0
435.0
436.0
436.0
436.0
435.0
435.0
436.0
436.0
436.0
436.0
439.0
441.0
441.0
440.0
440.0
439.0
440.0
439.0
438.0
438.0
438.0
438.0
438.0
437.0
435.0
405.0
346.0
286.0
277.0
273.0
270.0
267.0
267.0
265.0
262.0
260.0
257.0
261.0
264.0
265.0
262.0
263.0
268.0
270.0
269.0
264.0
261.0
260.0
265.0
267.0
266.0
265.0
265.0
264.0
262.0
263.0
266.0
267.0
266.0
266.0
266.0
311.0
378.0
431.0
435.0
437.0
437.0
437.0
437.0
437.0
437.0
437.0
440.0
443.0
443.0
442.0
442.0
442.0
442.0
441.0
441.0
442.0
442.0
442.0
442.0
441.0
442.0
442.0
441.0
441.0
440.0
440.0
439.0
437.0
435.0
436.0
435.0
435.0
435.0
434.0
434.0
433.0
432.0
433.0
432.0
396.0
334.0
272.0
265.0
266.0
265.0
267.0
268.0
269.0
266.0
265.0
266.0
269.0
266.0
265.0
267.0
268.0
270.0
269.0
268.0
268.0
270.0
269.0
269.0
266.0
268.0
266.0
265.0
265.0
264.0
269.0
273.0
273.0
272.0
278.0
323.0
386.0
435.0
441.0
442.0
442.0
442.0
443.0
443.0
444.0
445.0
446.0
446.0
446.0
446.0
446.0
444.0
442.0
442.0
442.0
443.0
443.0
442.0
442.0
443.0
442.0
442.0
